# Prioritization file for occultation-standard
# Version: 1.0.1
# Updated by: Joe P. Renaud
# Updated on: 2026-05-08 17:00:15
#
# Column 1: Rank
# Column 2: Target Name
# Column 3: Priority
# Column 4: Number of Hours Requested
# Column 5: Number of Hours Observed
# Column 6: Number of Hours Remaining
rank,target,priority,hours_req,hours_obs,hours_rem
1529,G3426515979515761792,0.728971,600.0,0.0,600.0
1530,G200809138640147072,0.728859,600.0,0.0,600.0
1531,G192393648438331136,0.728747,600.0,0.0,600.0
1532,G273338178348253696,0.728635,600.0,0.0,600.0
1533,G953130071357647360,0.728523,600.0,0.0,600.0
1534,G418499899638863616,0.728412,600.0,0.0,600.0
1535,G3153863999503832960,0.7283,600.0,0.0,600.0
1536,G2552199794987341952,0.728188,600.0,0.0,600.0
1537,G246596032637608832,0.728076,600.0,0.0,600.0
1538,G889044902991096832,0.727964,600.0,0.0,600.0
1539,G3103737053936043904,0.727852,600.0,0.0,600.0
1540,G3153711163087258752,0.72774,600.0,0.0,600.0
1541,G3105604510015207680,0.727629,600.0,0.0,600.0
1542,G3348641174394019584,0.727517,600.0,0.0,600.0
1543,G182506354546970240,0.727405,600.0,0.0,600.0
1544,G244418862173511936,0.727293,600.0,0.0,600.0
1545,G418449081588017280,0.727181,600.0,0.0,600.0
1546,G3337957499082637184,0.727069,600.0,0.0,600.0
1547,G244994800105128960,0.726957,600.0,0.0,600.0
1548,G473203695496163200,0.726846,600.0,0.0,600.0
1549,G3349692380529087872,0.726734,600.0,0.0,600.0
1550,G504974324501215360,0.726622,600.0,0.0,600.0
1551,G3352980641849842944,0.72651,600.0,0.0,600.0
1552,G3443125683200839680,0.726398,600.0,0.0,600.0
1553,G3451485167026476544,0.726286,600.0,0.0,600.0
1554,G3352654975951051008,0.726174,600.0,0.0,600.0
1555,G3128002008549442176,0.726063,600.0,0.0,600.0
1556,G3383951376143140608,0.725951,600.0,0.0,600.0
1557,G253436747311206528,0.725839,600.0,0.0,600.0
1558,G3402750203181150592,0.725727,600.0,0.0,600.0
1559,G266079374381737344,0.725615,600.0,0.0,600.0
1560,G3344030101803533696,0.725503,600.0,0.0,600.0
1561,G3119810814423514240,0.725391,600.0,0.0,600.0
1562,G3441583205825197184,0.72528,600.0,0.0,600.0
1563,G3440887386763376768,0.725168,600.0,0.0,600.0
1564,G200887032168306304,0.725056,600.0,0.0,600.0
1565,G3344883215449565952,0.724944,600.0,0.0,600.0
1566,G200731790570617984,0.724832,600.0,0.0,600.0
1567,G3430777686586008576,0.72472,600.0,0.0,600.0
1568,G1966710707894388608,0.724609,600.0,0.0,600.0
1569,G3419734982066857088,0.724497,600.0,0.0,600.0
1570,G2036591204504297216,0.724385,600.0,0.0,600.0
1571,G3425989824544323712,0.724273,600.0,0.0,600.0
1572,G3366023358016102400,0.724161,600.0,0.0,600.0
1573,G205051226298342656,0.724049,600.0,0.0,600.0
1574,G187422756371142912,0.723937,600.0,0.0,600.0
1575,G3122242079445454080,0.723826,600.0,0.0,600.0
1576,G3323412673938018944,0.723714,600.0,0.0,600.0
1577,G228782565577949952,0.723602,600.0,0.0,600.0
1578,G2009002533612129536,0.72349,600.0,0.0,600.0
1579,G3127180875224563072,0.723378,600.0,0.0,600.0
1580,G251943988474735872,0.723266,600.0,0.0,600.0
1581,G156139348456074624,0.723154,600.0,0.0,600.0
1582,G3350949672074138368,0.723043,600.0,0.0,600.0
1583,G3349808653883707648,0.722931,600.0,0.0,600.0
1584,G181993814628156928,0.722819,600.0,0.0,600.0
1585,G438098930618614528,0.722707,600.0,0.0,600.0
1586,G1776899030590075392,0.722595,600.0,0.0,600.0
1587,G3444961073046795392,0.722483,600.0,0.0,600.0
1588,G2079301664955979392,0.722371,600.0,0.0,600.0
1589,G3374701322257770368,0.72226,600.0,0.0,600.0
1590,G3384279339845301504,0.722148,600.0,0.0,600.0
1591,G434234834441743488,0.722036,600.0,0.0,600.0
1592,G3358214282838095232,0.721924,600.0,0.0,600.0
1593,G889474743317484544,0.721812,600.0,0.0,600.0
1594,G3974187703469677568,0.7217,600.0,0.0,600.0
1595,G191842273418923776,0.721588,600.0,0.0,600.0
1596,G202019524845232768,0.721477,600.0,0.0,600.0
1597,G3376579730497095168,0.721365,600.0,0.0,600.0
1598,G195762479048137344,0.721253,600.0,0.0,600.0
1599,G3123267545838749056,0.721141,600.0,0.0,600.0
1600,G3348059193445320960,0.721029,600.0,0.0,600.0
1601,G3346134017303179648,0.720917,600.0,0.0,600.0
1602,G3378518998427208832,0.720805,600.0,0.0,600.0
1603,G187128155973868800,0.720694,600.0,0.0,600.0
1604,G233023042627622528,0.720582,600.0,0.0,600.0
1605,G3325625411027962624,0.72047,600.0,0.0,600.0
1606,G201957471156175872,0.720358,600.0,0.0,600.0
1607,G3443786725908813312,0.720246,600.0,0.0,600.0
1608,G3344060819409528320,0.720134,600.0,0.0,600.0
1609,G3436629905943401344,0.720022,600.0,0.0,600.0
1610,G2029689432582184448,0.719911,600.0,0.0,600.0
1611,G3399393467198974208,0.719799,600.0,0.0,600.0
1612,G2088415241959909120,0.719687,600.0,0.0,600.0
1613,G3358664872151105280,0.719575,600.0,0.0,600.0
1614,G3328082750796400512,0.719463,600.0,0.0,600.0
1615,G273600553610079488,0.719351,600.0,0.0,600.0
1616,G3076783870705435392,0.719239,600.0,0.0,600.0
1617,G504608255848242176,0.719128,600.0,0.0,600.0
1618,G3381417753456951424,0.719016,600.0,0.0,600.0
1619,G3353652787051887872,0.718904,600.0,0.0,600.0
1620,G3109145311115072768,0.718792,600.0,0.0,600.0
1621,G3019304735701240192,0.71868,600.0,0.0,600.0
1622,G2079071931443788672,0.718568,600.0,0.0,600.0
1623,G3858264955602552320,0.718456,600.0,0.0,600.0
1624,G2070989047819623936,0.718345,600.0,0.0,600.0
1625,G3345853710557396480,0.718233,600.0,0.0,600.0
1626,G3085422561770434176,0.718121,600.0,0.0,600.0
1627,G246673204611184384,0.718009,600.0,0.0,600.0
1628,G3373581194785833856,0.717897,600.0,0.0,600.0
1629,G3357240424776012544,0.717785,600.0,0.0,600.0
1630,G205265695490148224,0.717673,600.0,0.0,600.0
1631,G962067181042981888,0.717562,600.0,0.0,600.0
1632,G275497417325069696,0.71745,600.0,0.0,600.0
1633,G184415862646984960,0.717338,600.0,0.0,600.0
1634,G3379399634225338112,0.717226,600.0,0.0,600.0
1635,G3317764968039699712,0.717114,600.0,0.0,600.0
1636,G960541574300232960,0.717002,600.0,0.0,600.0
1637,G3432336106878029824,0.71689,600.0,0.0,600.0
1638,G187172376956724224,0.716779,600.0,0.0,600.0
1639,G191739915757848704,0.716667,600.0,0.0,600.0
1640,G2696138369713119104,0.716555,600.0,0.0,600.0
1641,G3426479279016338176,0.716443,600.0,0.0,600.0
1642,G3829563235351614848,0.716331,600.0,0.0,600.0
1643,G194055113588276096,0.716219,600.0,0.0,600.0
1644,G459809273047577344,0.716107,600.0,0.0,600.0
1645,G212969290565060096,0.715996,600.0,0.0,600.0
1646,G890205781110942720,0.715884,600.0,0.0,600.0
1647,G598596159049318528,0.715772,600.0,0.0,600.0
1648,G4537955590470908416,0.71566,600.0,0.0,600.0
1649,G3347998067469603584,0.715548,600.0,0.0,600.0
1650,G3453051764937380096,0.715436,600.0,0.0,600.0
1651,G3427120912770531712,0.715324,600.0,0.0,600.0
1652,G3113112903122735744,0.715213,600.0,0.0,600.0
1653,G3332057760208941952,0.715101,600.0,0.0,600.0
1654,G451061245000039040,0.714989,600.0,0.0,600.0
1655,G3399810865002711424,0.714877,600.0,0.0,600.0
1656,G2010156260602524288,0.714765,600.0,0.0,600.0
1657,G456423464428927360,0.714653,600.0,0.0,600.0
1658,G3400061386152679424,0.714541,600.0,0.0,600.0
1659,G655902705090980864,0.71443,600.0,0.0,600.0
1660,G3432998558336668800,0.714318,600.0,0.0,600.0
1661,G3426450111897981696,0.714206,600.0,0.0,600.0
1662,G962230316784234880,0.714094,600.0,0.0,600.0
1663,G3395588675929360384,0.713982,600.0,0.0,600.0
1664,G3330129109434075648,0.71387,600.0,0.0,600.0
1665,G183101911891717376,0.713758,600.0,0.0,600.0
1666,G3458123842140027008,0.713647,600.0,0.0,600.0
1667,G3371558746226935552,0.713535,600.0,0.0,600.0
1668,G404224970232886144,0.713423,600.0,0.0,600.0
1669,G3428890684113336064,0.713311,600.0,0.0,600.0
1670,G1414345344893142016,0.713199,600.0,0.0,600.0
1671,G182141698941879168,0.713087,600.0,0.0,600.0
1672,G3430988719799920000,0.712975,600.0,0.0,600.0
1673,G3382717964615683456,0.712864,600.0,0.0,600.0
1674,G3134318595473383296,0.712752,600.0,0.0,600.0
1675,G3370947211604288512,0.71264,600.0,0.0,600.0
1676,G192060389038637312,0.712528,600.0,0.0,600.0
1677,G3344712726726459520,0.712416,600.0,0.0,600.0
1678,G193762776635906304,0.712304,600.0,0.0,600.0
1679,G435594694107578624,0.712192,600.0,0.0,600.0
1680,G206053083250213248,0.712081,600.0,0.0,600.0
1681,G944258215113391744,0.711969,600.0,0.0,600.0
1682,G3106140895592523136,0.711857,600.0,0.0,600.0
1683,G3157024373878580736,0.711745,600.0,0.0,600.0
1684,G3342391722100419200,0.711633,600.0,0.0,600.0
1685,G944750388300965120,0.711521,600.0,0.0,600.0
1686,G453357270095242112,0.711409,600.0,0.0,600.0
1687,G3448160690542235264,0.711298,600.0,0.0,600.0
1688,G3373027929983939840,0.711186,600.0,0.0,600.0
1689,G2682106784571275904,0.711074,600.0,0.0,600.0
1690,G3157053918954474752,0.710962,600.0,0.0,600.0
1691,G177783612805338496,0.71085,600.0,0.0,600.0
1692,G991881778859793280,0.710738,600.0,0.0,600.0
1693,G190967925454429440,0.710626,600.0,0.0,600.0
1694,G3400395289794924544,0.710515,600.0,0.0,600.0
1695,G3426196880625698688,0.710403,600.0,0.0,600.0
1696,G505555828711245184,0.710291,600.0,0.0,600.0
1697,G3112491812193938304,0.710179,600.0,0.0,600.0
1698,G3423626870977810048,0.710067,600.0,0.0,600.0
1699,G3430669797006353024,0.709955,600.0,0.0,600.0
1700,G166335016698184064,0.709843,600.0,0.0,600.0
1701,G3430247305366290816,0.709732,600.0,0.0,600.0
1702,G3429799941571136384,0.70962,600.0,0.0,600.0
1703,G3377512769192231552,0.709508,600.0,0.0,600.0
1704,G280166390373264256,0.709396,600.0,0.0,600.0
1705,G1939616855905054848,0.709284,600.0,0.0,600.0
1706,G3361893764140100096,0.709172,600.0,0.0,600.0
1707,G971479515972196864,0.70906,600.0,0.0,600.0
1708,G236963348704665472,0.708949,600.0,0.0,600.0
1709,G3372041363111885056,0.708837,600.0,0.0,600.0
1710,G1979156634085728384,0.708725,600.0,0.0,600.0
1711,G2031569425704812928,0.708613,600.0,0.0,600.0
1712,G3425509892015303040,0.708501,600.0,0.0,600.0
1713,G3369697303102658432,0.708389,600.0,0.0,600.0
1714,G2070537938804316800,0.708277,600.0,0.0,600.0
1715,G443932806177269888,0.708166,600.0,0.0,600.0
1716,G1382933122321062912,0.708054,600.0,0.0,600.0
1717,G4527583721185118976,0.707942,600.0,0.0,600.0
1718,G3390728795878562688,0.70783,600.0,0.0,600.0
1719,G3443185366066940800,0.707718,600.0,0.0,600.0
1720,G3337901252190793984,0.707606,600.0,0.0,600.0
1721,G229510549652920320,0.707494,600.0,0.0,600.0
1722,G454234611657966720,0.707383,600.0,0.0,600.0
1723,G232679136006160640,0.707271,600.0,0.0,600.0
1724,G195189465990370816,0.707159,600.0,0.0,600.0
1725,G194583802584962560,0.707047,600.0,0.0,600.0
1726,G3344093255003877248,0.706935,600.0,0.0,600.0
1727,G3379833052262862976,0.706823,600.0,0.0,600.0
1728,G454111088397250176,0.706711,600.0,0.0,600.0
1729,G460690806489015680,0.7066,600.0,0.0,600.0
1730,G254203965905996416,0.706488,600.0,0.0,600.0
1731,G1905621021520366720,0.706376,600.0,0.0,600.0
1732,G199281470311584128,0.706264,600.0,0.0,600.0
1733,G3361655994751608192,0.706152,600.0,0.0,600.0
1734,G203310282777774976,0.70604,600.0,0.0,600.0
1735,G45537270497170944,0.705928,600.0,0.0,600.0
1736,G1964659710696277632,0.705817,600.0,0.0,600.0
1737,G181102969691137664,0.705705,600.0,0.0,600.0
1738,G3365911448348338560,0.705593,600.0,0.0,600.0
1739,G3357483382485001472,0.705481,600.0,0.0,600.0
1740,G425678954656340224,0.705369,600.0,0.0,600.0
1741,G195256707998564480,0.705257,600.0,0.0,600.0
1742,G3341872069716498816,0.705145,600.0,0.0,600.0
1743,G441480482930789376,0.705034,600.0,0.0,600.0
1744,G454111500714215680,0.704922,600.0,0.0,600.0
1745,G3449824904470425472,0.70481,600.0,0.0,600.0
1746,G3431115855131567872,0.704698,600.0,0.0,600.0
1747,G172256157397515520,0.704586,600.0,0.0,600.0
1748,G3345777088341194752,0.704474,600.0,0.0,600.0
1749,G436487531909097088,0.704362,600.0,0.0,600.0
1750,G1853498741526086528,0.704251,600.0,0.0,600.0
1751,G271726229881113088,0.704139,600.0,0.0,600.0
1752,G3340058562724350464,0.704027,600.0,0.0,600.0
1753,G3375867938454766848,0.703915,600.0,0.0,600.0
1754,G3431156738919784320,0.703803,600.0,0.0,600.0
1755,G261561859059993088,0.703691,600.0,0.0,600.0
1756,G189377859842561664,0.703579,600.0,0.0,600.0
1757,G1995963146033043584,0.703468,600.0,0.0,600.0
1758,G468528159738094976,0.703356,600.0,0.0,600.0
1759,G275566274241647744,0.703244,600.0,0.0,600.0
1760,G3161587072254030208,0.703132,600.0,0.0,600.0
1761,G3154589741598952320,0.70302,600.0,0.0,600.0
1762,G189381192737305216,0.702908,600.0,0.0,600.0
1763,G3153962096556477056,0.702796,600.0,0.0,600.0
1764,G65791825166381440,0.702685,600.0,0.0,600.0
1765,G202478369089523968,0.702573,600.0,0.0,600.0
1766,G180189825284211072,0.702461,600.0,0.0,600.0
1767,G232112543921241088,0.702349,600.0,0.0,600.0
1768,G175030126451052032,0.702237,600.0,0.0,600.0
1769,G3343377606075347200,0.702125,600.0,0.0,600.0
1770,G385100309793749760,0.702013,600.0,0.0,600.0
1771,G3383424984952243712,0.701902,600.0,0.0,600.0
1772,G3428603161823250816,0.70179,600.0,0.0,600.0
1773,G262338771402441728,0.701678,600.0,0.0,600.0
1774,G3370812349632603520,0.701566,600.0,0.0,600.0
1775,G3410979948932293120,0.701454,600.0,0.0,600.0
1776,G3343455881856479872,0.701342,600.0,0.0,600.0
1777,G264806041133785984,0.70123,600.0,0.0,600.0
1778,G3356780931994695040,0.701119,600.0,0.0,600.0
1779,G189926408770237184,0.701007,600.0,0.0,600.0
1780,G3098452599191631360,0.700895,600.0,0.0,600.0
1781,G2072149925955155968,0.700783,600.0,0.0,600.0
1782,G3342531428798448256,0.700671,600.0,0.0,600.0
1783,G887381960372791296,0.700559,600.0,0.0,600.0
1784,G3436601005104548096,0.700447,600.0,0.0,600.0
1785,G273642674351866240,0.700336,600.0,0.0,600.0
1786,G281933030681314688,0.700224,600.0,0.0,600.0
1787,G1967427731222007808,0.700112,600.0,0.0,600.0
1788,G3115727022077258112,0.7,600.0,0.0,600.0
1789,G504878632630410752,0.699888,600.0,0.0,600.0
1790,G1996685563835421312,0.699776,600.0,0.0,600.0
1791,G3105299116360811264,0.699664,600.0,0.0,600.0
1792,G3369474686357680256,0.699553,600.0,0.0,600.0
1793,G3120434894647845504,0.699441,600.0,0.0,600.0
1794,G3370004307366446976,0.699329,600.0,0.0,600.0
1795,G3351675006152711808,0.699217,600.0,0.0,600.0
1796,G1984957897933853184,0.699105,600.0,0.0,600.0
1797,G1966408243419782016,0.698993,600.0,0.0,600.0
1798,G3317298087913692288,0.698881,600.0,0.0,600.0
1799,G3355705609621391360,0.69877,600.0,0.0,600.0
1800,G3116741046675984896,0.698658,600.0,0.0,600.0
1801,G443004474765736576,0.698546,600.0,0.0,600.0
1802,G3356131017542067456,0.698434,600.0,0.0,600.0
1803,G3319160213933105024,0.698322,600.0,0.0,600.0
1804,G955072637823044096,0.69821,600.0,0.0,600.0
1805,G244813861726525184,0.698098,600.0,0.0,600.0
1806,G3114103077765775104,0.697987,600.0,0.0,600.0
1807,G440970137733244800,0.697875,600.0,0.0,600.0
1808,G434921449392588544,0.697763,600.0,0.0,600.0
1809,G400010786978550528,0.697651,600.0,0.0,600.0
1810,G446188900958928640,0.697539,600.0,0.0,600.0
1811,G280351104028401024,0.697427,600.0,0.0,600.0
1812,G3372157911344735744,0.697315,600.0,0.0,600.0
1813,G3118967321504078464,0.697204,600.0,0.0,600.0
1814,G188187943445899392,0.697092,600.0,0.0,600.0
1815,G3288969548780308736,0.69698,600.0,0.0,600.0
1816,G53807079705073152,0.696868,600.0,0.0,600.0
1817,G3375212281629234048,0.696756,600.0,0.0,600.0
1818,G208722770501115904,0.696644,600.0,0.0,600.0
1819,G3400116224296440960,0.696532,600.0,0.0,600.0
1820,G192886156629653504,0.696421,600.0,0.0,600.0
1821,G3122985452386853632,0.696309,600.0,0.0,600.0
1822,G441793117892321792,0.696197,600.0,0.0,600.0
1823,G2101671538258864128,0.696085,600.0,0.0,600.0
1824,G1967698073640460672,0.695973,600.0,0.0,600.0
1825,G250306368983573120,0.695861,600.0,0.0,600.0
1826,G436280858084653056,0.695749,600.0,0.0,600.0
1827,G244920205117800576,0.695638,600.0,0.0,600.0
1828,G3370793589214196224,0.695526,600.0,0.0,600.0
1829,G2007470570320379264,0.695414,600.0,0.0,600.0
1830,G3369802340824496768,0.695302,600.0,0.0,600.0
1831,G180766622212970624,0.69519,600.0,0.0,600.0
1832,G3431757729402025984,0.695078,600.0,0.0,600.0
1833,G180843961684854272,0.694966,600.0,0.0,600.0
1834,G212549861239443968,0.694855,600.0,0.0,600.0
1835,G3025883796667947520,0.694743,600.0,0.0,600.0
1836,G510290635024756736,0.694631,600.0,0.0,600.0
1837,G609957996815277824,0.694519,600.0,0.0,600.0
1838,G245661825712558464,0.694407,600.0,0.0,600.0
1839,G183076004650880512,0.694295,600.0,0.0,600.0
1840,G1871115048116569856,0.694183,600.0,0.0,600.0
1841,G192351523399105792,0.694072,600.0,0.0,600.0
1842,G3377087636149678720,0.69396,600.0,0.0,600.0
1843,G3338031853556239744,0.693848,600.0,0.0,600.0
1844,G942803599885897856,0.693736,600.0,0.0,600.0
1845,G3132858203514444928,0.693624,600.0,0.0,600.0
1846,G49305198062459264,0.693512,600.0,0.0,600.0
1847,G1870182765336445952,0.6934,600.0,0.0,600.0
1848,G3452282347315631360,0.693289,600.0,0.0,600.0
1849,G3097040684524735488,0.693177,600.0,0.0,600.0
1850,G193840704522409728,0.693065,600.0,0.0,600.0
1851,G3424884957094649856,0.692953,600.0,0.0,600.0
1852,G3369976716496360960,0.692841,600.0,0.0,600.0
1853,G3131585110785636096,0.692729,600.0,0.0,600.0
1854,G201207917764078080,0.692617,600.0,0.0,600.0
1855,G239815065250582784,0.692506,600.0,0.0,600.0
1856,G3425476524411862144,0.692394,600.0,0.0,600.0
1857,G3352605777105469696,0.692282,600.0,0.0,600.0
1858,G3399468057893580928,0.69217,600.0,0.0,600.0
1859,G3426794941935794432,0.692058,600.0,0.0,600.0
1860,G3431175052660311680,0.691946,600.0,0.0,600.0
1861,G2073098048561579648,0.691834,600.0,0.0,600.0
1862,G217004601318509568,0.691723,600.0,0.0,600.0
1863,G245226281667179648,0.691611,600.0,0.0,600.0
1864,G2180453470538367488,0.691499,600.0,0.0,600.0
1865,G3448859872559385600,0.691387,600.0,0.0,600.0
1866,G3428613705963941632,0.691275,600.0,0.0,600.0
1867,G905328498398484096,0.691163,600.0,0.0,600.0
1868,G3816803952667467264,0.691051,600.0,0.0,600.0
1869,G168671994306457600,0.69094,600.0,0.0,600.0
1870,G3454347367594873088,0.690828,600.0,0.0,600.0
1871,G3351576084465603072,0.690716,600.0,0.0,600.0
1872,G3363162806717514752,0.690604,600.0,0.0,600.0
1873,G199146814497714944,0.690492,600.0,0.0,600.0
1874,G3122955181458879104,0.69038,600.0,0.0,600.0
1875,G456542864521078144,0.690268,600.0,0.0,600.0
1876,G3352106835045239936,0.690157,600.0,0.0,600.0
1877,G3370558396804678016,0.690045,600.0,0.0,600.0
1878,G3428136865813370880,0.689933,600.0,0.0,600.0
1879,G3425520573596449152,0.689821,600.0,0.0,600.0
1880,G3357320379886359808,0.689709,600.0,0.0,600.0
1881,G52879126249547392,0.689597,600.0,0.0,600.0
1882,G3372130938950471808,0.689485,600.0,0.0,600.0
1883,G201277766811826176,0.689374,600.0,0.0,600.0
1884,G3451479291511310080,0.689262,600.0,0.0,600.0
1885,G3167731933504731264,0.68915,600.0,0.0,600.0
1886,G2053460599082548608,0.689038,600.0,0.0,600.0
1887,G3125221240563378048,0.688926,600.0,0.0,600.0
1888,G194920012626473728,0.688814,600.0,0.0,600.0
1889,G3426781545932745472,0.688702,600.0,0.0,600.0
1890,G3153989412548181248,0.688591,600.0,0.0,600.0
1891,G199942929634159360,0.688479,600.0,0.0,600.0
1892,G1997291940194999680,0.688367,600.0,0.0,600.0
1893,G952292827614040448,0.688255,600.0,0.0,600.0
1894,G3452785129071286400,0.688143,600.0,0.0,600.0
1895,G3127497500212384512,0.688031,600.0,0.0,600.0
1896,G3345279181372314624,0.687919,600.0,0.0,600.0
1897,G3448217452831433984,0.687808,600.0,0.0,600.0
1898,G3434088522253495808,0.687696,600.0,0.0,600.0
1899,G3126252028414767360,0.687584,600.0,0.0,600.0
1900,G3424167388318689920,0.687472,600.0,0.0,600.0
1901,G3451225613565309184,0.68736,600.0,0.0,600.0
1902,G1936735551319364352,0.687248,600.0,0.0,600.0
1903,G3157358586754802688,0.687136,600.0,0.0,600.0
1904,G3347716798650492288,0.687025,600.0,0.0,600.0
1905,G3356023535983952384,0.686913,600.0,0.0,600.0
1906,G258512844595662976,0.686801,600.0,0.0,600.0
1907,G182618646471746176,0.686689,600.0,0.0,600.0
1908,G217003845404242048,0.686577,600.0,0.0,600.0
1909,G3087027054172968192,0.686465,600.0,0.0,600.0
1910,G3423827639224813696,0.686353,600.0,0.0,600.0
1911,G445914572807511680,0.686242,600.0,0.0,600.0
1912,G220081859486642816,0.68613,600.0,0.0,600.0
1913,G202612028472326784,0.686018,600.0,0.0,600.0
1914,G408421776055470848,0.685906,600.0,0.0,600.0
1915,G3371457591156975232,0.685794,600.0,0.0,600.0
1916,G275964125657016832,0.685682,600.0,0.0,600.0
1917,G3442843624107201408,0.68557,600.0,0.0,600.0
1918,G3133202419371320832,0.685459,600.0,0.0,600.0
1919,G1995387964016621952,0.685347,600.0,0.0,600.0
1920,G270230894068553600,0.685235,600.0,0.0,600.0
